url,domain,site_type,store_id,brand_id,term_origin,input_unit_warning,ai_trust_index,answer_adoption_rate,source_evidence_rate,legacy_geo_score,site_readiness_score,measured_query_count,excluded_query_count,entity_grounded,evidence_confidence,concise_comment_zh,deepseek_entity_name,deepseek_industry,deepseek_business_scope,deepseek_profile_status,measurement_status,measured_at,response_model,query_set_version,raw_ref,pipeline_version,profile_version,parser_version,scoring_version,evidence_hash
https://www.elite-concepts.com/,elite-concepts.com,restaurant,XY-053,BR-YESHANGHAI,master,,0,0,0,39,81,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Elite Concepts,restaurant,"Restaurant group operating multiple dining concepts in Hong Kong, Beijing, Shanghai, and Taipei.",success,success,2026-09-09T06:14:34.136Z,sonar,xinyi-dining-2026h2-v1.0,raw/elite-concepts.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,38fce77c479c7419d8bd04d6f3a64dd15d707a127d80c7c87995c53095b14b5d
https://www.gbarestaurants.com.tw/,gbarestaurants.com.tw,restaurant,XY-045,BR-GBBREWERY,master,,0,0,0,37,58,2,0,false,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,吉比鮮釀餐廳,餐飲業,提供手工料理與鮮釀啤酒的餐廳，並提供外帶外送、派對包場等服務,success,success,2026-09-09T06:14:40.229Z,sonar,xinyi-dining-2026h2-v1.0,raw/gbarestaurants.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,ab50c251d4e6198aa2e3b21b888eb39099d8a1e278f65a4d74fc3c5591202434
https://www.haidilao.com/,haidilao.com,restaurant,XY-017,BR-HAIDILAO,master,,0,0,0,34,37,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,海鸿达（北京）餐饮管理有限公司,餐饮业,火锅餐饮服务，包括门店经营、外卖、会员服务、加盟合作等,success,success,2026-09-09T06:15:07.620Z,sonar,xinyi-dining-2026h2-v1.0,raw/haidilao.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,e84aa0c8f4411654cff3d5211cb76429904b5f969a3269e4e24a246f644e0ba6
https://www.hooters.com.tw/,hooters.com.tw,restaurant,XY-036,BR-HOOTERS,master,,0,0,0,49,76,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Hooters 美式餐廳,restaurant,美式餐廳，提供美式餐點、飲料、派對包場服務,success,success,2026-09-09T06:15:14.623Z,sonar,xinyi-dining-2026h2-v1.0,raw/hooters.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,6198023c8d35a4fc4d8ac61849efdf32d6b65b3a96dad05d2e5447ef532b16c2
https://www.hostshabu.com/,hostshabu.com,restaurant,XY-005,BR-HOSTSHABU,master,,0,0,0,54,70,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,合shabu,餐飲業,高級火鍋餐廳，提供套餐如雙人海陸套餐、經典套餐、單點品項等，並有線上訂位服務。,success,success,2026-09-09T06:15:42.861Z,sonar,xinyi-dining-2026h2-v1.0,raw/hostshabu.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,033bbccb62c730b8f74ab64896a758d7aef37bac3b65b7a47866c53efe7116c9
https://www.humblehousehotels.com/,humblehousehotels.com,restaurant,XY-008,BR-HUMBLE-FARFALLA,master,,0,0,0,35,76,2,0,false,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,台北艾麗 希爾頓格芮精選酒店 Humble House Taipei,hotel,"hotel accommodation, dining, weddings, banquets, meetings, spa, fitness, online shopping",success,success,2026-09-09T06:15:59.714Z,sonar,xinyi-dining-2026h2-v1.0,raw/humblehousehotels.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,9b4b519442c4ece12e30218543782f182a62188732333194f9bd716ceebcd70e
https://www.hyatt.com/,hyatt.com,,XY-011,BR-HYATT-CAFE,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:16:29.768Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://ichiran.com.tw/Shop/index.aspx,ichiran.com.tw,ecommerce,XY-012,BR-ICHIRAN,master,,0,0,0,49,55,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,一蘭台灣官方購物網,食品零售,銷售一蘭拉麵相關即食麵、調味醬、禮盒等商品，提供線上購物、會員服務、訂單查詢等,success,success,2026-09-09T06:16:34.735Z,sonar,xinyi-dining-2026h2-v1.0,raw/ichiran.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,e4a60a17087f7a0d66735db2345a49b05969b079027d37425836674a5c1575cf
https://www.indianfoodtaiwan.com/,indianfoodtaiwan.com,restaurant,XY-009,BR-INDIANFOOD,master,,0,0,0,51,85,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Mayur Indian Kitchen,restaurant,"Indian restaurant chain offering authentic Indian cuisine, including curries, tandoor, biryani, and international dishes; also provides catering and event services.",success,success,2026-09-09T06:16:40.455Z,sonar,xinyi-dining-2026h2-v1.0,raw/indianfoodtaiwan.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,23ab106f5557714457964d0a87e7b6d582b0e939bf2329f8f9536789caf978b6
https://www.inparadise.com.tw/zh-TW/home,inparadise.com.tw,restaurant,XY-015,BR-INPARADISE,master,,0,0,0,51,68,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,INPARADISE 饗饗,餐飲業,自助餐廳（百匯）經營，提供各國料理、餐券銷售、線上訂位等服務,success,success,2026-09-09T06:17:02.109Z,sonar,xinyi-dining-2026h2-v1.0,raw/inparadise.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,8bda25ff17d48c402dac177da475bcd2f4815211e812711108b8130a20a511b9
https://www.irelandspotato.com.tw/,irelandspotato.com.tw,,XY-065,BR-IRELANDSPOTATO,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:17:16.342Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.jkstudio.tw/,jkstudio.tw,,XY-067,BR-JKSTUDIO,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:17:16.857Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.joycecafetw.com/,joycecafetw.com,restaurant,XY-054,BR-JOYCEEAST,master,,0,0,0,47,49,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,紅石國際股份有限公司,餐飲服務業,餐飲外燴服務、義式餐廳、咖啡廳、宴會餐飲,success,success,2026-09-09T06:17:18.379Z,sonar,xinyi-dining-2026h2-v1.0,raw/joycecafetw.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,f3d8dbb43f6ceea04d356e7c6c2d131c50ef4aab81104952cf03ccbd920887f5
https://www.kanpaiclassic.com.tw/,kanpaiclassic.com.tw,restaurant,XY-024,BR-KANPAICLASSIC,master,,0,0,0,52,61,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,老乾杯&KANPAI CLASSIC,餐飲業,頂級和牛燒肉餐廳，提供澳洲和牛、日本和牛（宮崎牛）等燒肉料理，並有酒水飲品、外帶餐點及線上訂位服務。,success,success,2026-09-09T06:17:27.368Z,sonar,xinyi-dining-2026h2-v1.0,raw/kanpaiclassic.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,8721f332b6642edf1f936c5ee4896398c3347ced12f77543e1240a45a107559e
https://www.karenteppanyaki.com/,karenteppanyaki.com,,XY-037,BR-KAREN,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:17:48.148Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.lawrys.com.tw/,lawrys.com.tw,restaurant,XY-021,BR-LAWRYS,master,,0,0,0,52,70,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Lawry's Taipei 勞瑞斯餐廳,餐飲業,提供頂級熟成牛肋排、桌邊服務、婚宴活動、會議用餐、外燴服務,success,success,2026-09-09T06:17:59.285Z,sonar,xinyi-dining-2026h2-v1.0,raw/lawrys.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,ad7e89bcf5b1b5a75522bba3c0ac08b3b34b106ec745dd6c63f9e4bbbb742f6c
https://www.lemeridien-taipei.com/,lemeridien-taipei.com,restaurant,XY-020,BR-LM-LATESTRECIPE,master,,0,0,0,43,84,2,0,false,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,台北寒舍艾美酒店,hotel,住宿、餐飲、宴會會議、線上購物,success,success,2026-09-09T06:18:33.797Z,sonar,xinyi-dining-2026h2-v1.0,raw/lemeridien-taipei.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,44ee85a6c2decb5a945c699362a9d62bf9600cf03808e44a0e6b499028123779
https://www.mala.com.tw/,mala.com.tw,restaurant,XY-031,BR-MALA,master,,0,0,0,50,52,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,馬辣國際餐飲集團,餐飲服務業,經營多個餐飲品牌，包括火鍋、燒肉、日式料理等，提供線上訂位、優惠活動、分店資訊等。,success,success,2026-09-09T06:18:56.011Z,sonar,xinyi-dining-2026h2-v1.0,raw/mala.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,633df10ddb962231ad360faefe3b922d79760961f27079d5e4da670d731e736d
https://www.marriott.com/,marriott.com,,XY-004,BR-WTPE-YEN,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:19:03.044Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.meatlove.tw/,meatlove.tw,,XY-027,BR-MEATLOVE,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:19:06.199Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.mortons.com/,mortons.com,restaurant,XY-042,BR-MORTONS,master,,0,0,0,58,93,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Morton's The Steakhouse,restaurant,"Upscale steakhouse offering steaks, seafood, cocktails, wine, private dining, and catering.",success,success,2026-09-09T06:19:27.713Z,sonar,xinyi-dining-2026h2-v1.0,raw/mortons.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,dcbc9b280c1f20db641bdee4e6eeb940a1e4a1b95051f572807327ed60c59f97
https://orangeshabu.com/zh-TW,orangeshabu.com,restaurant,XY-060,BR-ORANGESHABU,master,,0,0,0,35,40,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,橘色集團,餐飲服務業,高級涮涮鍋餐廳、咖啡餐食、舒活芳療,success,success,2026-09-09T06:19:45.218Z,sonar,xinyi-dining-2026h2-v1.0,raw/orangeshabu.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,c4265973f290aeb42876c3500812d29a6b9376b7f4748eb7f10ca9fed8b4789e
https://www.paradisegp.com/,paradisegp.com,restaurant,XY-039,BR-PARADISE-DYNASTY,master,,0,0,0,47,80,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Paradise Group,Food & Beverage / Restaurant,Multi-concept restaurant group with catering services,success,success,2026-09-09T06:20:15.198Z,sonar,xinyi-dining-2026h2-v1.0,raw/paradisegp.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,cb1ce198b839ddbd5e38a45e2cc3c20ad6a5e9feb23485fdfbb7d5b144329727
https://ricebar.com.tw/,ricebar.com.tw,restaurant,XY-061,BR-RICEBAR,master,,0,0,0,39,54,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,時時香,餐飲業,中式料理餐廳，提供線上訂位、線上訂餐服務,success,success,2026-09-09T06:20:39.709Z,sonar,xinyi-dining-2026h2-v1.0,raw/ricebar.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,f3858c88a752d4e5c3c1f46652533ce09d14d151894262b80e64350519d29a1a
https://www.saffron46.com/,saffron46.com,restaurant,XY-028,BR-SAFFRON46,master,,0,0,0,35,35,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,SAFFRON 46 番紅花四十六,餐飲業,現代印度料理餐廳，提供精緻印度菜餚、特色調酒、高空景觀用餐體驗，並提供線上訂位服務。,success,success,2026-09-09T06:20:54.751Z,sonar,xinyi-dining-2026h2-v1.0,raw/saffron46.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,bd58f4d40698d5b8f307350eeced275515a983c7af5c393ab38ba8fc6e6ab812
https://www.shilingshabu.com/,shilingshabu.com,,XY-002,BR-SHILINGSHABU,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:21:12.484Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.shinyeh.com.tw/content/zh/info/Index.aspx,shinyeh.com.tw,restaurant,XY-026,BR-SHINYEH-TW,master,,0,0,0,58,69,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,欣葉國際餐飲集團,餐飲服務業,台菜、日本料理、火鍋、咖哩、南洋料理等餐飲品牌經營，提供線上訂位、宴會洽詢、外帶外送、線上購物等服務,success,success,2026-09-09T06:21:14.233Z,sonar,xinyi-dining-2026h2-v1.0,raw/shinyeh.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,28644fcae3032727716f0b3e1fb57dd75352777c77cedcb45987ed082a77d30b
https://www.skm.com.tw/,skm.com.tw,restaurant,XY-006,BR-ROKEN,master,,0,0,0,39,81,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,新光三越,零售百貨,百貨公司零售、線上購物、美食餐飲、會員服務、品牌專櫃,success,success,2026-09-09T06:21:36.152Z,sonar,xinyi-dining-2026h2-v1.0,raw/skm.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,9680c0793a2ec666262ccf86c3dc819740a29b253fb1b401888c17219164f937
https://www.smithandwollensky.com.tw/,smithandwollensky.com.tw,restaurant,XY-033,BR-SWSTEAK,master,,0,0,0,56,70,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Smith & Wollensky,餐飲業,美式牛排餐廳，提供頂級乾式熟成牛排、酒品、甜點等，並有包場活動與線上訂位服務,success,success,2026-09-09T06:21:46.280Z,sonar,xinyi-dining-2026h2-v1.0,raw/smithandwollensky.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,307d588093030b7535f052f4cc2071f43dab1e570e56c86e9f9893d019e1acc4
https://www.snmfood.com.tw/,snmfood.com.tw,,XY-051,BR-SNMFOOD,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:22:00.681Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.texasroadhouse.com.tw/,texasroadhouse.com.tw,restaurant,XY-013,BR-TEXASROADHOUSE,master,,0,0,0,49,58,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Texas Roadhouse 德州鮮切牛排,restaurant,美式餐廳，提供牛排、豬肋排、調酒等餐點，並提供線上訂位、線上菜單、會員服務、禮券購買等。,success,success,2026-09-09T06:22:01.211Z,sonar,xinyi-dining-2026h2-v1.0,raw/texasroadhouse.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,41352e44420f69752f95c814559fbf9fc0c6554ec33659c091aa965249f5be5a
https://www.tgifridays.com.tw/,tgifridays.com.tw,restaurant,XY-040,BR-TGIFRIDAYS,master,,0,0,0,49,58,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,TGI FRIDAYS 星期五美式餐廳,restaurant,美式餐廳，提供道地美式食物、特色調酒飲品、線上訂位、餐點外帶、會員服務、禮券購買等,success,success,2026-09-09T06:22:28.790Z,sonar,xinyi-dining-2026h2-v1.0,raw/tgifridays.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,bdac6f564b6a8e8dcbe6510c07036eb86fc6091f4b7ff42a38ddf739198ea062
https://www.thaitown.com.tw/,thaitown.com.tw,restaurant,XY-044,BR-THAITOWN,master,,0,0,0,39,54,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,瓦城泰國料理,餐飲服務,泰式料理餐廳，旗下品牌包含瓦城、非常泰、1010湘、時時香、YABI KITCHEN、月月、樂子與大心，提供線上訂位、線上訂餐等服務。,success,success,2026-09-09T06:22:34.209Z,sonar,xinyi-dining-2026h2-v1.0,raw/thaitown.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,675989fff3822720cffcf84243b0edfc6dc348859d30130f246a88336cbd8b20
https://www.timhowan.com.tw/,timhowan.com.tw,,XY-055,BR-TIMHOWAN,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:23:01.821Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.tsujihan.com.tw/,tsujihan.com.tw,,XY-058,BR-TSUJIHAN,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:23:12.790Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://twgtea.com/,twgtea.com,restaurant,XY-070,BR-TWGTEA,master,,0,0,0,56,76,2,0,true,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,TWG Tea,retail,"Luxury tea brand offering over 1,000 varieties of loose leaf teas and modern tea accessories, including teapots, teacups, and tea sets.",success,success,2026-09-09T06:23:13.311Z,sonar,xinyi-dining-2026h2-v1.0,raw/twgtea.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,8cf9c5f8687d28c56e42fde4b5e6e467aef74731885719faec164919e851e4a3
https://yuimomgroup.com/brands/restaurant-bar/the-ukai-taipei,yuimomgroup.com,restaurant,XY-064,BR-UKAI,master,,32.5,50,0,66,75,2,0,true,medium,AI Trust Index 32.5 分；答案採用率 50%、已驗證官方 URL 引用率 0%。,The UKAI台北,餐飲,高級鐵板燒與日式割烹料理餐廳，提供板前即席用餐體驗，並設有酒吧。,success,success,2026-09-09T06:23:33.504Z,sonar,xinyi-dining-2026h2-v1.0,raw/yuimomgroup.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,394141615e6007f9dd071b979c81d175526cbd74c28406b48a4b201ffd41ff51
