url,domain,site_type,store_id,brand_id,term_origin,input_unit_warning,ai_trust_index,answer_adoption_rate,source_evidence_rate,legacy_geo_score,site_readiness_score,measured_query_count,excluded_query_count,entity_grounded,evidence_confidence,concise_comment_zh,deepseek_entity_name,deepseek_industry,deepseek_business_scope,deepseek_profile_status,measurement_status,measured_at,response_model,query_set_version,raw_ref,pipeline_version,profile_version,parser_version,scoring_version,evidence_hash
https://www.marriott.com/,marriott.com,,XY-004,BR-WTPE-YEN,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:50:30.456Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.meatlove.tw/,meatlove.tw,,XY-027,BR-MEATLOVE,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:50:34.374Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.mortons.com/,mortons.com,restaurant,XY-042,BR-MORTONS,master,,0,0,0,58,93,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Morton's The Steakhouse,Restaurant,"Upscale steakhouse offering steaks, seafood, cocktails, wine, private dining, catering, and franchise opportunities.",success,success,2026-09-09T06:50:57.153Z,sonar,xinyi-dining-2026h2-v2.0,raw/mortons.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,8841236566c21088378e06daec3d6d42dd22dfaa9dfe55ff1b99982c2f9a6b95
https://orangeshabu.com/zh-TW,orangeshabu.com,restaurant,XY-060,BR-ORANGESHABU,master,,0,0,0,35,40,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,橘色集團,restaurant,餐飲服務，包括日式涮涮鍋、咖啡餐食、舒活芳療等,success,success,2026-09-09T06:51:20.396Z,sonar,xinyi-dining-2026h2-v2.0,raw/orangeshabu.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,ae5547cf38f0cdf4bef0a41ca67994d6d34446dbe849ba4d8c55b1fd97b76cc7
https://www.paradisegp.com/,paradisegp.com,restaurant,XY-039,BR-PARADISE-DYNASTY,master,,0,0,0,41,80,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Paradise Group,Food & Beverage / Restaurants,Multi-brand restaurant group offering various dining concepts and catering services,success,success,2026-09-09T06:51:52.337Z,sonar,xinyi-dining-2026h2-v2.0,raw/paradisegp.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,f4728d25279d70c40dc10bf67f8a79a817efa1263f3a9d236cbfd590bceabf10
https://ricebar.com.tw/,ricebar.com.tw,restaurant,XY-061,BR-RICEBAR,master,,0,0,0,39,54,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,時時香,restaurant,跨菜系中式料理餐廳，提供線上訂位、線上訂餐服務,success,success,2026-09-09T06:52:24.735Z,sonar,xinyi-dining-2026h2-v2.0,raw/ricebar.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,8aefe17ee15335a1a7d0ff2c43e6774a0f0045745465c3a5914cc4cc65917d8c
https://www.saffron46.com/,saffron46.com,restaurant,XY-028,BR-SAFFRON46,master,,0,0,0,35,35,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,SAFFRON 46 番紅花四十六,餐飲業,現代印度料理餐廳，提供精緻印度菜餚、特色調酒、高空景觀用餐體驗，並提供線上訂位服務。,success,success,2026-09-09T06:52:40.648Z,sonar,xinyi-dining-2026h2-v2.0,raw/saffron46.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,fa794d72025d593f7baafa9556fbe1e11a670b0f5766574c5d9eeee910a42fb0
https://www.shilingshabu.com/,shilingshabu.com,,XY-002,BR-SHILINGSHABU,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:53:00.274Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.shinyeh.com.tw/content/zh/info/Index.aspx,shinyeh.com.tw,restaurant,XY-026,BR-SHINYEH-TW,master,,0,0,0,58,69,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,欣葉國際餐飲集團,餐飲服務業,台菜、日本料理、火鍋、咖哩、南洋料理等餐飲品牌經營，提供線上訂位、宴會洽詢、外帶外送、線上購物等服務,success,success,2026-09-09T06:53:02.041Z,sonar,xinyi-dining-2026h2-v2.0,raw/shinyeh.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,8dabba8fc2ad3a628cf447c57efaf094593baf913fe6ff31b8dfcd67db95414a
https://www.skm.com.tw/,skm.com.tw,restaurant,XY-006,BR-ROKEN,master,,0,0,0,39,81,3,0,false,medium,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,新光三越,零售百貨,百貨公司營運、線上購物、美食餐飲、會員服務、品牌活動,success,success,2026-09-09T06:53:30.074Z,sonar,xinyi-dining-2026h2-v2.0,raw/skm.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,e46107d35718a3c10e186474fa9d9d290bf708db8116498c0c9839bd33f3fd9a
https://www.smithandwollensky.com.tw/,smithandwollensky.com.tw,restaurant,XY-033,BR-SWSTEAK,master,,0,0,0,56,70,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Smith & Wollensky,restaurant,高級牛排餐廳，提供餐飲服務、酒品、包場活動，並有線上訂位與商店,success,success,2026-09-09T06:53:40.634Z,sonar,xinyi-dining-2026h2-v2.0,raw/smithandwollensky.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,0d785f751f22f8351eab7353817206de4b23da0a96820a256a3a8c896ec74ae0
https://www.snmfood.com.tw/,snmfood.com.tw,,XY-051,BR-SNMFOOD,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:54:03.984Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.texasroadhouse.com.tw/,texasroadhouse.com.tw,restaurant,XY-013,BR-TEXASROADHOUSE,master,,0,0,0,49,58,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,Texas Roadhouse 德州鮮切牛排,restaurant,牛排餐廳，提供美式料理、牛排、豬肋排、調酒等,success,success,2026-09-09T06:54:04.509Z,sonar,xinyi-dining-2026h2-v2.0,raw/texasroadhouse.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,f252b8f6eb9558bfd9414dd94e32b63ce94e0378ec2b641ad06e9e02ca18ead4
https://www.tgifridays.com.tw/,tgifridays.com.tw,restaurant,XY-040,BR-TGIFRIDAYS,master,,0,0,0,49,58,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,TGI FRIDAYS 星期五美式餐廳,restaurant,美式餐廳，提供道地美式食物、特色調酒飲品與個性化服務，並提供線上訂位、線上菜單、會員服務、最新消息、徵人訊息等。,success,success,2026-09-09T06:54:40.664Z,sonar,xinyi-dining-2026h2-v2.0,raw/tgifridays.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,70c712f92a860dd8f8c52b9ef1188cab66e80fd9211da0dc68804cb3404ce44a
https://www.thaitown.com.tw/,thaitown.com.tw,restaurant,XY-044,BR-THAITOWN,master,,0,0,0,39,54,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,瓦城泰國料理,餐飲業,泰式料理餐廳，旗下品牌包含瓦城、非常泰、1010湘、時時香、YABI KITCHEN、月月、樂子與大心，提供線上訂位、線上訂餐等服務。,success,success,2026-09-09T06:54:44.173Z,sonar,xinyi-dining-2026h2-v2.0,raw/thaitown.com.tw.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,233209063a1367dd271d63a4a5fb9bcc1bca7ce49359a89da4d3fd8997a90b33
https://www.timhowan.com.tw/,timhowan.com.tw,,XY-055,BR-TIMHOWAN,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:55:24.665Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://www.tsujihan.com.tw/,tsujihan.com.tw,,XY-058,BR-TSUJIHAN,,,,,,,,,,,,網站或 API 證據不足，本筆資料不計為零分。,,,,,failed,2026-09-09T06:55:35.658Z,,,,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,
https://twgtea.com/,twgtea.com,restaurant,XY-070,BR-TWGTEA,master,,0,0,0,56,76,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,TWG Tea,retail,"Luxury tea brand offering over 1,000 varieties of loose leaf teas and modern tea accessories, with online boutique and physical locations.",success,success,2026-09-09T06:55:36.186Z,sonar,xinyi-dining-2026h2-v2.0,raw/twgtea.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,223411f75b292d46b76fcd13a7a203b7c8098a8c781c71371af7c1710c5bab67
https://yuimomgroup.com/brands/restaurant-bar/the-ukai-taipei,yuimomgroup.com,restaurant,XY-064,BR-UKAI,master,,0,0,0,56,75,3,0,true,high,AI Trust Index 0 分；答案採用率 0%、已驗證官方 URL 引用率 0%。,The UKAI台北,餐飲,高級鐵板燒與日式割烹料理餐廳，提供板前即席用餐體驗，並設有酒吧。,success,success,2026-09-09T06:56:01.818Z,sonar,xinyi-dining-2026h2-v2.0,raw/yuimomgroup.com.json,3.0.0-query1.5.0-perplexity-p2.1.0-s3.1.0-trust1.0.0,1.1.0,2.1.0,3.1.0,e389f08b6331360aacdc8a40dddca619ec490b285cd45a729e18003caea9d546
